	EX_succ_e	EX_glyclt_e	DM_ptrc_c	EX_iamoh_e	EX_2mbtoh_e	EX_2phetoh_e	EX_tyrosol_e	EX_ind3eth_e	EX_ibutoh_e	DM_ERGST	DM_lycop_c	DM_farnesene	DM_13bdo__R
PTD1INO_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTD1INO_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPN_MONOUNSAT_1G	0.0	7.56261520557724e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.471171152564315e-18	2.681217155657793e-34	0.0
CLPN_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPN_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_PLIPIDS_MONOUNSAT_1G	0.0	3.9982964852255675e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8351814870441953e-16	1.417538885448924e-32	0.0
BIOMASS_PLIPIDS_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_PLIPIDS_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_STEROL_ERGST_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.404435568906069e-18	3.4020933250774174e-34	0.0
BIOMASS_STEROL_ZYMST_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8351814870441955e-19	1.4175388854489238e-35	0.0
BIOMASS_STEROL_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.587953717610489e-18	3.5438472136223097e-34	0.0
HEX1	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000007	10.0	10.0
PGI	10.0	-19.999999999999986	9.999999999999998	-7.859559947258763e-15	-4.389140271493204	4.545454545454546	7.142857142857145	5.495978552278821	10.0	-5.475352112676051	-5.000000000000097	-4.999999999999973	-5.389048991354503
PFK	10.0	0.0	9.999999999999996	3.3333333333333273	0.40723981900453055	2.7272727272727266	4.285714285714287	2.412868632707773	10.0	4.84154929577466	4.999999999999957	5.000000000000007	4.870317002881832
FBA	10.0	0.0	9.999999999999996	3.3333333333333273	0.40723981900453055	2.7272727272727266	4.285714285714287	2.412868632707773	10.0	4.84154929577466	4.999999999999957	5.000000000000007	4.870317002881832
FBA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPI	10.0	2.627672504800919e-15	9.999999999999998	6.6666666666666625	5.203619909502265	6.363636363636363	7.142857142857144	3.9142091152815004	10.0	4.841549295774664	4.999999999999954	5.000000000000007	4.870317002881832
GAPD	20.0	10.000000000000004	19.99999999999999	16.66666666666666	15.203619909502265	10.909090909090907	11.428571428571427	9.329758713136727	19.999999999999996	14.84154929577468	14.999999999999922	15.000000000000002	14.870317002881828
GAPDNPx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDNPy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGK	20.0	10.000000000000004	19.99999999999999	16.66666666666666	15.203619909502265	10.909090909090907	11.428571428571427	9.329758713136727	19.999999999999996	14.84154929577468	14.999999999999922	15.000000000000002	14.870317002881828
PGM	20.0	10.000000000000005	19.99999999999999	16.66666666666666	15.203619909502265	10.909090909090907	11.428571428571427	4.745308310991963	19.999999999999996	14.841549295774666	14.999999999999938	15.000000000000002	14.870317002881828
ENO	20.0	20.000000000000007	19.999999999999957	16.66666666666666	15.203619909502265	10.909090909090907	11.428571428571427	4.745308310991963	19.999999999999996	14.841549295774666	14.999999999999938	15.000000000000002	14.870317002881832
PYK	20.0	20.000000000000007	19.999999999999957	16.66666666666666	15.203619909502265	0.0	0.0	0.0	19.999999999999996	14.841549295774666	14.999999999999938	15.000000000000002	14.870317002881832
GALM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPGM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPCK	0.0	0.0	0.0	0.0	0.0	5.329070518200751e-15	1.7763568394002505e-15	4.423592493297586	0.0	0.0	0.0	0.0	0.0
PYRDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.61971830985918	10.714285714285653	10.714285714285724	9.682997118155606
ALCD2ir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.99223815369697e-15	17.11267605633804	19.285714285714302	19.28571428571427	0.0
ALDD2xm	0.0	20.0	0.0	6.66666666666667	0.0	-9.222642143158093e-16	-1.0547118733938981e-15	1.1731016409982358e-15	0.0	0.0	0.0	0.0	0.0
ALDD2ym	0.0	0.0	0.31496062992125823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PC	15.07936507936508	20.00000000000001	19.99999999999999	13.333333333333329	15.20361990950226	-1.4696644115704121e-15	-1.1757315292563296e-15	4.423592493297589	9.999999999999995	5.492957746478859	8.571428571428639	8.571428571428543	10.374639769452475
ME1m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ME2m	0.0	1.0658141036401503e-14	9.606299212598392	6.666666666666658	7.601809954751124	-2.2762130807328203e-16	-4.0170287769832325e-16	0.0	9.999999999999991	0.0	0.0	0.0	0.0
ACLS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDCOND	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTDD_RR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DACS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIACRy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTDD_RS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACYP_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACS	0.0	6.141670313399651e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.11267605633804	19.285714285714302	19.285714285714267	0.0
ACSm	0.0	20.0	0.31496062992125823	6.6666666666666705	-5.898033009019235e-16	-1.0547118733938987e-15	-1.0547118733938987e-15	0.0	4.391083353134867e-17	0.0	7.8886090522101075e-31	0.0	0.0
SUCOAACTrm	0.0	0.0	0.0	0.0	5.898033009019235e-16	0.0	0.0	1.80281717654356e-15	0.0	0.0	0.0	0.0	0.0
PPCOAACtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCCOAPPAtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAHim	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PD1ir	0.0	0.0	-8.490476434016055e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.471171152564261e-18	2.6812171556577924e-34	0.0
G3PD1irm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PDQ6	0.0	2.629536350736709e-31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD19y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGSA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGTHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD22_L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCADi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_LACDcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_LACD2cm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGDx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DHGPTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DHGOTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDHm	9.841269841269849	0.0	9.763779527559022	0.0	0.0	0.0	0.0	0.16085790884718415	0.0	-3.4256914318432563e-15	-3.1442308385241084e-16	-5.379780800166833e-16	-6.005042869541327e-15
CSm	9.841269841269849	19.999999999999993	10.07874015748028	0.0	4.114431182169712e-15	-3.956617934706655e-16	-4.86475542001802e-16	0.16085790884718518	-2.657084516412172e-14	-3.4256914318432563e-15	2.3076842248363355e-15	-5.379780800166835e-16	-6.0320880506353755e-15
CSp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN_a_m	9.841269841269849	19.999999999999993	10.078740157480363	0.0	2.9958399077186764e-15	0.0	0.0	0.16085790884718515	-1.919103695259006e-14	-3.4256914318432563e-15	2.3076842248363355e-15	-5.379780800166835e-16	-6.0320880506353755e-15
ACN_b_m	9.841269841269849	19.999999999999993	10.078740157480363	0.0	2.9958399077186764e-15	0.0	0.0	0.16085790884718515	-1.919103695259006e-14	-3.4256914318432563e-15	2.3076842248363355e-15	-5.379780800166835e-16	-6.0320880506353755e-15
ACONTa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONTb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHyr	0.0	4.5771933575085555e-15	9.921259842519701	5.656952869099052e-16	0.0	0.0	0.0	0.16085790884718568	0.0	0.0	0.0	0.0	1.9536239217966217e-15
ICDHym	0.0	0.0	0.1574803149606658	0.0	2.9958399077186764e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHyp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.268154552160123e-15	0.0	0.0	0.0	0.0
ICDHxm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKGDm	0.0	0.0	3.170744688626532e-14	0.0	5.898033009019235e-16	0.0	0.0	0.160857908847188	-1.9038349912326845e-14	-7.929832486804893e-15	3.396883651637289e-15	0.0	0.0
SUCOASm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1608579088471862	0.0	0.0	0.0	0.0	0.0
SUCD2_u6m	0.0	29.999999999999968	0.0	0.0	5.898033009019235e-16	-9.222642143158095e-16	-1.0547118733938983e-15	0.1608579088471875	-2.2515814238894365e-14	-1.183460302578352e-14	0.0	-4.4408920985002786e-16	-4.854578000930672e-15
FRDx	5.238095238095239	9.999999999999972	-3.5509652960845365e-15	5.65695286909905e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUM	0.0	20.499999999999805	4.594247578710752e-15	0.0	-2.4543400057193366e-15	-1.9721522630525295e-31	-1.9721522630525295e-31	0.16085790884718504	-3.05519632261228e-14	0.0	0.0	1.519913292783301e-29	-2.0300034555726065e-14
FUMm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.4408920985004304e-16	0.0
MDHm	-0.3174603174603211	0.0	-0.7874015748031533	1.3333333333333435	5.972850678733028	4.363636363636365	4.571428571428572	14.075067024128678	2.9276523754646617e-14	20.75704225352094	25.714285714285495	25.714285714285705	4.495677233429356
MDH	0.3174603174603211	20.499999999999794	-8.818897637795272	-8.000000000000002	-13.574660633484157	-4.3636363636363615	-4.571428571428571	-13.914209115281494	-10.00000000000004	-20.75704225352106	-25.71428571428561	-25.714285714285705	-4.495677233429377
MDHp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONIs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADH2_u6t	14.444444444444448	30.0	9.133858267716533	11.33333333333335	5.97285067873303	4.363636363636364	4.571428571428571	14.396782841823049	0.0	23.97887323943653	29.999999999999957	29.999999999999968	9.682997118155589
NADH2_u6cm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADH2_u6ycm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETFDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.775557561562891e-16	0.0	0.0	0.0	0.0	0.0
CYOR_u6m	14.444444444444448	59.99999999999997	9.133858267716493	11.33333333333335	5.972850678733031	4.363636363636363	4.57142857142857	14.557640750670236	0.0	23.97887323943663	30.000000000000036	29.999999999999968	9.682997118155583
CYOO6m	7.222222222222224	29.999999999999986	4.566929133858246	5.666666666666675	2.9864253393665154	2.1818181818181817	2.285714285714285	7.278820375335118	0.0	11.989436619718315	15.000000000000018	14.999999999999984	4.841498559077792
AOXIDASE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.12579071194472e-14	0.0	0.0	0.0	0.0
COXAOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATPS4m	31.111111111111114	112.49999999999994	22.51968503937002	30.00000000000005	16.832579185520355	10.909090909090908	11.428571428571427	36.1930294906166	-1.1240559750117401e-15	61.320422535211215	77.14285714285717	77.14285714285705	26.628242074927865
Htm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADc	0.0	0.0	0.0	8.666666666666663	0.0	6.545454545454546	6.857142857142856	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0404165610069175e-15
ROSQc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSQm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPODM	0.0	0.0	0.0	8.666666666666663	0.0	6.545454545454546	6.857142857142856	0.0	0.0	0.0	0.0	0.0	0.0
SPODMm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0404165610069175e-15
CATp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.432230640659191e-15	0.0	0.0	0.0	0.0
CAT	0.0	2.4980018054066022e-15	0.0	4.33333333333333	2.3684757858670005e-15	3.2727272727272725	3.428571428571428	8.329974735984653e-16	-1.3796666182583596e-14	3.4256914318432563e-15	-2.3076842248363355e-15	5.379780800166835e-16	8.873752412097509e-15
CATm	0.0	0.0	0.0	3.3121574099606707e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRXORmc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRXORm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHPi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHPm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0404165610069175e-15
CCP2m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCYTOB5OXR_m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCYTOB5OXR_c	0.0	3.94903769153639e-31	-4.154680757432957e-17	0.0	0.0	0.0	0.0	0.0	0.0	6.654929577464793	3.1012770995401947e-19	1.7679435036367196e-35	-1.73350611213952e-19
PPA	5.238095238095239	0.499999999999865	0.0	9.062778630040971e-15	0.0	-3.2284116900284276e-16	4.718447854656903e-16	4.584450402144774	3.3333333333332917	21.866197183098617	25.71428571428574	25.714285714285715	-1.1032478540495561e-14
PPAm	-7.105427357601002e-15	20.0	0.31496062992126195	6.6666666666666705	-5.898033009019235e-16	0.0	0.0	-2.5829367864142023e-17	-4.267663434178017e-15	-1.7763568394002505e-15	5.329070518200751e-15	-1.100838310189482e-15	1.3882588903061354e-15
PPAer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9014084507042266	-4.771195537754146e-20	0.0	0.0
NADHK	0.0	0.0	0.0	8.881784197001252e-16	0.0	0.0	0.0	0.0	-7.399304767505543e-16	0.0	0.0	0.0	0.0
NADKm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.616224802279125e-15	4.175228405782608e-15	-3.330669073875466e-15	1.6011883534383493e-15
NADHKm	0.0	0.0	0.0	9.166909655598167e-15	0.0	0.0	0.0	0.0	0.0	3.616224802279125e-15	-4.175228405782608e-15	2.4706656603873035e-15	0.0
FRDO2rm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPAH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCYS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHRDH_syn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.600242763930969e-16	-5.711908773289481e-16
AMPTASECG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.600242763930969e-16	-5.711908773289481e-16
GTMLT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0404165610069175e-15
TRDR	0.0	6.3234040475607555e-15	-7.446370936521846e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.307914630397162e-16	0.0	5.275568778527781e-15
