	EX_succ_e	EX_glyclt_e	DM_ptrc_c	EX_iamoh_e	EX_2mbtoh_e	EX_2phetoh_e	EX_tyrosol_e	EX_ind3eth_e	EX_ibutoh_e	DM_ERGST	DM_lycop_c	DM_farnesene	DM_13bdo__R
PTD1INO_MONOUNSAT_1G	0.0	-4.70597803994473e-34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.860897998127176e-19	0.0	0.0
PTD1INO_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTD1INO_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPN_MONOUNSAT_1G	0.0	-3.9457192791472375e-35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.429404847409398e-20	0.0	0.0
CLPN_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPN_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_PLIPIDS_MONOUNSAT_1G	0.0	-2.0860714311983818e-33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.927869193557292e-18	0.0	0.0
BIOMASS_PLIPIDS_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_PLIPIDS_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_STEROL_ERGST_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.426886064537504e-20	0.0	0.0
BIOMASS_STEROL_ZYMST_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9278691935572935e-21	0.0	0.0
BIOMASS_STEROL_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.819672983893233e-20	0.0	0.0
HEX1	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
PGI	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	6.155143338954476	10.0	10.0	10.0
PFK	10.0	10.0	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	10.000000000000004	8.718381112984826	9.999999999999998	10.0	10.0
FBA	10.0	10.0	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	10.000000000000004	8.718381112984826	9.999999999999998	10.0	10.0
FBA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPI	10.0	10.0	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	9.999999999999998	10.000000000000004	8.718381112984826	9.999999999999998	10.0	10.0
GAPD	19.999999999999996	20.0	19.999999999999996	19.999999999999996	19.999999999999996	19.999999999999996	19.999999999999996	19.999999999999996	20.000000000000014	18.718381112984826	19.999999999999986	20.0	20.0
GAPDNPx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDNPy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGK	19.999999999999996	20.0	19.999999999999996	19.999999999999996	19.999999999999996	19.999999999999996	19.999999999999996	19.999999999999996	20.000000000000014	18.718381112984826	19.999999999999986	20.0	20.0
PGM	19.999999999999996	20.0	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	17.83783783783785	18.212478920741994	19.695276790248847	20.0	20.0
ENO	19.999999999999996	20.0	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	17.83783783783785	18.212478920741994	19.695276790248847	20.0	21.34615384615385
PYK	19.999999999999996	20.0	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	19.999999999999986	17.837837837837842	18.212478920741994	19.695276790248833	20.0	21.34615384615385
GALM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPGM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPCK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PYRDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.65384615384615
ALCD2ir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2irm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.754385964912284	0.0
PC	14.96296296296298	29.999999999999996	10.357142857142833	10.357142857142833	10.357142857142833	10.357142857142833	10.357142857142833	10.357142857142833	12.97297297297299	13.558178752107935	18.34433722701879	19.181286549707615	18.749999999999993
ME1	0.0	7.105427357601002e-15	0.35714285714283633	0.35714285714283633	0.35714285714283633	0.35714285714283633	0.35714285714283633	0.35714285714283633	0.0	0.0	0.0	0.0	0.0
ME2	1.750508490488936e-14	29.999999999999993	-4.479847292347211e-17	-4.479847292347211e-17	-4.479847292347211e-17	-4.479847292347211e-17	-4.479847292347211e-17	-4.479847292347211e-17	10.810810810810828	13.558178752107935	17.531742001015743	17.42690058479533	16.0576923076923
ACLS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDCOND	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTDD_RR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DACS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTDD_RS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACYP_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACS	0.0	-3.2189558619586108e-15	0.0	0.0	0.0	0.0	0.0	0.0	2.1621621621621627	0.0	0.6094464195022843	1.7543859649122846	0.0
ACSm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCOAACTrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPCOAACtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCCOAPPAtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAHim	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PD1ir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.381753568150412e-18	0.0	0.0
G3PD1irm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PDQ6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD19y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGSA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGTHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD22_L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LALDO3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCADi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_LACDcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGDx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DHGPTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DHGOTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDHm	10.07407407407408	20.0	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	4.000000000000009	18.212478920741994	18.88268156424578	19.12280701754386	-1.9188142618726108e-15
CSm	10.07407407407408	20.0	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	4.000000000000009	18.212478920741994	18.882681564245782	19.12280701754386	-1.9188142618726108e-15
CSp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACITL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.212478920741994	18.679532757745015	19.12280701754386	0.0
ACN_a_m	10.07407407407408	20.0	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	4.000000000000009	0.0	0.20314880650076106	0.0	-1.9188142618726108e-15
ACN_b_m	10.07407407407408	20.0	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	4.000000000000009	0.0	0.20314880650076106	0.0	-1.9188142618726108e-15
ACONTa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONTb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHyr	3.552713678800501e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHym	0.0	1.0885766326163434e-15	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	9.999999999999993	4.000000000000003	0.0	0.20314880650076106	0.0	0.0
ICDHyp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHxm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKGDm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCOASm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCD2_u6m	0.0	19.999999999999996	0.0	0.0	0.0	0.0	0.0	0.0	6.162162162162173	-4.966787215428332e-16	4.691303635332379e-15	1.3219399735071631e-15	-1.9188142618726108e-15
FRDxm	4.888888888888881	0.0	4.773959005888171e-15	4.773959005888171e-15	4.773959005888171e-15	4.773959005888171e-15	4.773959005888171e-15	4.773959005888171e-15	0.0	0.0	0.0	0.0	0.0
FRDx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUM	0.0	10.0	0.35714285714284755	0.35714285714284755	0.35714285714284755	0.35714285714284755	0.35714285714284755	0.35714285714284755	4.648648648648656	0.0	-7.687914116920478e-15	6.609699867535816e-16	0.0
FUMm	0.0	19.999999999999996	-4.773959005888171e-15	-4.773959005888171e-15	-4.773959005888171e-15	-4.773959005888171e-15	-4.773959005888171e-15	-4.773959005888171e-15	6.162162162162173	-4.966787215428332e-16	4.691303635332379e-15	0.0	-1.9188142618726108e-15
MDHm	5.037037037037011	-2.9731536542189464e-15	7.66053886991358e-15	7.66053886991358e-15	7.66053886991358e-15	7.66053886991358e-15	7.66053886991358e-15	7.66053886991358e-15	0.0	-0.9106239460371004	0.0	2.573099415204677	1.2500000000000016
MDH	-5.0370370370370265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.647554806070834	-17.531742001015747	-20.000000000000007	-17.307692307692307
MDHp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONIs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADH2_u6t	15.25925925925926	19.999999999999993	9.999999999999986	9.999999999999986	9.999999999999986	9.999999999999986	9.999999999999986	9.999999999999986	6.162162162162175	17.807757166947727	19.59370238699846	22.57309941520468	2.5961538461538445
NADH2_u6cm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.351351351351355	0.0	1.4525139664804332	0.0	0.0
NADH2_u6ycm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETFDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40629761300153294	0.0	0.0
CYOR_u6m	15.259259259259263	39.999999999999986	9.999999999999986	9.999999999999986	9.999999999999986	9.999999999999986	9.999999999999986	9.999999999999986	19.675675675675702	17.807757166947727	21.452513966480428	22.57309941520468	2.5961538461538427
CYOO6m	7.6296296296296315	19.999999999999993	4.999999999999993	4.999999999999993	4.999999999999993	4.999999999999993	4.999999999999993	4.999999999999993	9.837837837837851	8.903878583473864	10.726256983240214	11.28654970760234	1.2980769230769214
AOXIDASE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COXAOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATPS4m	34.37037037037036	69.99999999999999	22.499999999999964	22.499999999999964	22.499999999999964	22.499999999999964	22.499999999999964	22.499999999999964	31.675675675675723	35.31197301854974	42.204164550533235	47.95321637426902	6.826923076923069
Htm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADc	0.0	10.00000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSQc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSQm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPODM	-2.0344836100689283e-15	10.00000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPODMm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CATp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3456518176661903e-15	0.0	0.0
CATm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRXORmc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRXORm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHPi	-2.0344836100689283e-15	10.00000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHPm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCP2m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCYTOB5OXR_m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCYTOB5OXR_c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.082630691399661	-6.637714507238425e-21	-4.626789907275071e-15	3.0068540250264406e-16
PPA	4.8888888888888875	9.999999999999998	0.3571428571428659	0.3571428571428659	0.3571428571428659	0.3571428571428659	0.3571428571428659	0.3571428571428659	6.8108108108108105	5.0590219224283315	7.445403758252918	8.713450292397665	0.0
PPAm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4858809694947898e-19	0.0	0.0
PPAer	0.0	2.800087324954673e-34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.023608768971332	1.0211868472674518e-21	0.0	4.930380657631324e-32
NADK	-8.881784197001252e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.2415520380200917e-15	1.1112654875590766e-15	4.828134969936412e-15	-1.3219399735071631e-15	0.0
NADKm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHKm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FRDO2rm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPAH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCYS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHRDH_syn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMPTASECG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTMLT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOr	-2.0344836100689283e-15	10.00000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRDR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5880271084139676e-16	0.0	0.6094464195022843	6.609699867535816e-16	-4.2955057500377724e-17
PPKr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPPasec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPPasem	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G6PI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.844856661045524	0.0	0.0	0.0
G6PBDH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.844856661045524	0.0	0.0	0.0
PGL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.844856661045524	0.0	0.0	0.0
GNK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GND	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.844856661045524	0.0	0.0	0.0
RPI	0.0	0.0	1.8659537852471943e-15	1.8659537852471943e-15	1.8659537852471943e-15	1.8659537852471943e-15	1.8659537852471943e-15	1.8659537852471943e-15	1.4406897946755963e-15	1.2816188870151746	2.533316533858366e-15	0.0	0.0
PPM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
