	EX_succ_e	EX_glyclt_e	DM_ptrc_c	EX_iamoh_e	EX_2mbtoh_e	EX_2phetoh_e	EX_tyrosol_e	EX_ind3eth_e	EX_ibutoh_e	DM_ERGST	DM_lycop_c	DM_farnesene	DM_13bdo__R
FBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPCK	0.0	0.0	0.0	0.0	0.0	-4.475798054397602e-15	-4.475798054397602e-15	4.423592493297581	0.0	0.0	0.0	0.0	0.0
PYRDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.900867522237437e-16	0.0	11.61971830985917	10.714285714285648	10.714285714285742	9.682997118155646
ALCD2ir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDD2x	0.0	0.0	0.0	2.325620757212722e-15	0.0	0.0	0.0	0.0	0.0	17.112676056338035	19.285714285714192	19.2857142857143	0.0
ALDD2xm	0.0	20.000000000000004	0.0	6.666666666666662	0.0	-7.666465518977202e-16	-7.666465518977202e-16	9.208656426130879e-16	0.0	0.0	0.0	0.0	0.0
ALDD2ym	0.0	0.0	0.3149606299212635	0.0	0.0	0.0	0.0	0.0	2.4079349625324887e-17	0.0	0.0	0.0	0.0
PC	15.121951219512194	20.000000000000004	19.999999999999996	13.333333333333325	15.203619909502237	-8.368335540249625e-16	-8.368335540249625e-16	4.4235924932975825	9.999999999999966	5.492957746478829	8.571428571428559	8.571428571428548	10.374639769452443
ME1m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.980916061030193e-14	0.0	0.0	0.0	0.0
ME2m	0.0	0.0	9.60629921259842	6.666666666666666	7.601809954751126	0.0	0.0	0.0	10.000000000000004	0.0	0.0	0.0	0.0
ACLS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDCOND	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DACS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DIACRx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACYP_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACS	0.0	0.0	0.0	0.0	-3.3246484881865152e-15	0.0	0.0	0.0	0.0	17.112676056338035	19.285714285714196	19.285714285714292	0.0
ACSm	0.0	20.000000000000004	0.3149606299212635	6.666666666666662	0.0	-1.5281082127759919e-15	-2.2706474381898853e-15	1.3346059960831728e-15	-4.941956980199803e-15	-2.6454147514540532e-14	0.0	0.0	6.853915253183309e-15
SUCOAACTrm	0.0	0.0	0.0	0.0	0.0	-2.6296365578533718e-17	-2.6296365578533718e-17	0.0	4.966036329825127e-15	0.0	0.0	0.0	-6.853915253183309e-15
PPCOAACtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCCOAPPAtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAHim	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PD1ir	0.0	0.0	0.0	2.6997945463178044e-16	-3.748893339047155e-15	-3.101245403061841e-15	-3.101245403061841e-15	-2.999750926563485e-16	0.0	0.0	0.0	0.0	0.0
G3PD1irm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PDQ6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD19y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PT	0.0	0.0	0.0	0.0	2.181371235336802e-16	0.0	0.0	9.777310582989282e-17	0.0	0.0	0.0	0.0	0.0
MGSA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGTHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1875684006002401e-16	0.0	0.0	0.0	0.0	0.0
GLYOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1875684006002401e-16	0.0	0.0	0.0	0.0	0.0
GLYOXm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD22_L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1875684006002401e-16	0.0	0.0	0.0	0.0	0.0
LCADi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1875684006002401e-16	0.0	0.0	0.0	0.0	0.0
D_LACDcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
L_LACD2cm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGDx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DHGPTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1875684006002401e-16	0.0	0.0	0.0	0.0	0.0
2DHGOTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1875684006002401e-16	0.0	0.0	0.0	0.0	0.0
PDHm	6.8292682926829285	0.0	9.763779527559052	0.0	5.329070518200751e-15	0.0	0.0	0.1608579088471874	0.0	-8.45989944764352e-15	1.1546319456101628e-14	-1.3322676295502111e-15	1.67462226160326e-15
CSm	6.8292682926829285	20.000000000000007	10.078740157480315	-3.552713678800501e-15	5.450105997686023e-16	-1.5785824669614088e-15	-2.3211216923753022e-15	0.16085790884718865	1.4003186365163224e-16	-1.4210854715202004e-14	1.1546319456101628e-14	-1.3322676295501878e-15	-7.105427357601002e-15
CSp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACN_a_m	6.8292682926829285	20.000000000000007	10.078740157480311	-3.552713678800501e-15	-1.5968112567066195e-15	-1.5799054758240335e-15	-2.322444701237927e-15	0.16085790884718812	6.32562469866201e-16	0.0	0.0	0.0	-2.8133982024807637e-18
ACN_b_m	6.8292682926829285	20.000000000000007	10.078740157480311	-3.552713678800501e-15	-1.5968112567066195e-15	-1.5799054758240335e-15	-2.322444701237927e-15	0.16085790884718812	6.32562469866201e-16	0.0	0.0	0.0	-2.8133982024807637e-18
ACONTa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONTb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHyr	2.9268292682926846	0.0	9.921259842519678	-3.552713678800501e-15	-5.203657566679538e-16	0.0	0.0	0.16085790884719095	5.175684878346579e-15	-5.750472937049794e-15	0.0	1.338884662876309e-29	0.0
ICDHym	0.0	0.0	0.15748031496063253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHyp	0.0	0.0	0.0	0.0	-1.0764455000386658e-15	-1.323008862624755e-18	-1.323008862624755e-18	0.0	0.0	-8.690579120538027e-15	0.0	-4.086250050989044e-30	0.0
ICDHxm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKGDm	2.9268292682926815	0.0	0.0	0.0	5.272609815824132e-15	-2.6296365578533718e-17	-2.6296365578533718e-17	0.1608579088471899	4.966036329825127e-15	0.0	0.0	0.0	3.0331532094105728e-15
SUCOASm	2.9268292682926815	0.0	0.0	0.0	5.272609815824132e-15	0.0	0.0	0.16085790884718998	0.0	0.0	0.0	0.0	0.0
SUCD2_u6m	0.0	20.000000000000007	0.0	1.9444444444444469	1.7763568394002505e-15	2.3376623376623358	2.448979591836731	0.16085790884718243	4.229139213447496e-16	0.0	0.0	-5.91645678915759e-31	3.033153209410572e-15
FRDxm	8.292682926829267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.77635683940025e-14	0.0	0.0	0.0
FRDx	0.0	0.0	0.0	1.9444444444444469	0.0	2.337662337662339	2.4489795918367356	0.0	0.0	0.0	0.0	0.0	0.0
FUMm	0.0	20.000000000000007	0.0	1.9444444444444469	0.0	2.3376623376623358	2.448979591836731	0.1608579088471982	7.001130720104029e-15	0.0	0.0	1.7097434579227054e-14	8.409935894983852e-15
MDHm	10.731707317073171	10.000000000000007	-0.7874015748031611	0.0	5.97285067873302	8.57142857142857	8.979591836734688	14.075067024128707	2.761155067022096e-14	20.757042253521245	25.714285714285666	25.71428571428576	4.495677233429412
MDH	-10.731707317073171	10.000000000000002	-8.818897637795262	-4.72222222222222	-13.574660633484145	-6.233766233766236	-6.530612244897959	-13.914209115281508	-9.999999999999993	-20.757042253521185	-25.714285714285666	-25.714285714285744	-4.495677233429404
MDHp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONIs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONMT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADH2_u6t	14.146341463414632	40.000000000000014	9.133858267716523	9.999999999999993	5.972850678733027	8.571428571428577	8.979591836734693	14.396782841823088	-3.975472728790845e-17	23.97887323943668	29.99999999999995	30.000000000000032	9.682997118155647
NADH2_u6cm	0.0	0.0	0.0	8.05555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADH2_u6ycm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETFDH	0.0	0.0	0.0	0.0	0.0	2.439582609840979e-15	2.0215613923027664e-15	-1.455346485592704e-16	0.0	1.0179315625376447e-14	0.0	-3.532993962622875e-30	8.03619348859468e-17
CYOR_u6m	14.146341463414632	60.00000000000002	9.133858267716523	20.0	5.972850678733024	10.909090909090914	11.428571428571427	14.55764075067027	0.0	23.978873239436645	29.99999999999995	30.000000000000032	9.682997118155651
CYOO6m	7.073170731707316	30.00000000000001	4.566929133858261	10.0	2.986425339366512	5.454545454545457	5.7142857142857135	7.278820375335135	0.0	11.989436619718322	14.999999999999975	15.000000000000016	4.8414985590778254
AOXIDASE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COXAOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATPS4m	34.634146341463406	125.00000000000006	22.519685039370046	41.666666666666664	16.832579185520345	24.93506493506492	26.12244897959182	36.1930294906167	-9.883913960399606e-15	61.32042253521133	77.142857142857	77.14285714285722	26.628242074928014
Htm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSQc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSQm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPODM	0.0	0.0	0.0	2.905894784604325e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CATp	0.0	0.0	0.0	0.0	-8.758439921125624e-16	1.7640118168184647e-18	1.7640118168184647e-18	0.0	0.0	0.0	0.0	5.4483334013187244e-30	0.0
CATm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.0044308766241874e-15	0.0	-2.4626251040910907e-30	-7.976956087982285e-15
TRXORmc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRXORm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHPi	0.0	0.0	0.0	-1.7453467298211193e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHPm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.008861753248375e-15	0.0	4.9252502081821814e-30	1.595391217596457e-14
FCYTOB5OXR_m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCYTOB5OXR_c	0.0	0.0	0.0	0.0	0.0	-8.626888534797811e-19	1.1016856459568084e-19	2.9582283945787662e-31	0.0	6.654929577464788	0.0	0.0	0.0
PPA	8.292682926829267	5.000000000000089	-1.4210854715202004e-14	1.9444444444444506	2.8090745424457517e-15	2.3376623376623273	2.448979591836726	4.584450402144783	3.3333333333333446	21.866197183098635	25.714285714285666	25.714285714285733	0.0
PPAm	0.0	20.000000000000004	0.3149606299212635	6.666666666666662	6.62941982487984e-30	-8.013539723259266e-16	-8.013539723259266e-16	0.0	-4.941956980199803e-15	0.0	0.0	0.0	6.853915253183309e-15
PPAer	0.0	0.0	0.0	0.0	0.0	-2.479417583042241e-19	3.1663081660931386e-20	0.0	0.0	1.9014084507042253	0.0	0.0	0.0
NADHK	0.0	-3.157967714489334e-15	0.0	7.399338822955296e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADKm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADHKm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.409457078137856e-32	0.0	0.0	0.0	0.0
FRDO2rm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPAH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCYS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHRDH_syn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AMPTASECG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTMLT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOr	0.0	0.0	0.0	-1.7453467298211193e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.008861753248375e-15	0.0	4.9252502081821814e-30	1.595391217596457e-14
TRDR	0.0	0.0	0.0	0.0	-1.8049226572526228e-15	9.262775592882832e-15	9.262775592882832e-15	0.0	5.893930126377228e-15	0.0	3.108624468950437e-15	-6.2172489379008735e-15	9.899272769467996e-15
PPKr	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7095693237711786e-15	0.0	-5.300485492254787e-15	5.3004854922547864e-15	4.709033307381481e-16
PPPasev	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7095693237711786e-15	0.0	-5.300485492254787e-15	5.3004854922547864e-15	4.709033307381481e-16
PPPasen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPPasec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPPasem	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
