	EX_succ_e	EX_glyclt_e	DM_ptrc_c	EX_iamoh_e	EX_2mbtoh_e	EX_2phetoh_e	EX_tyrosol_e	EX_ind3eth_e	EX_ibutoh_e	DM_ERGST	DM_lycop_c	DM_farnesene	DM_13bdo__R
BIOMASS_DNAm	-3.5964143329027324e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAC_MONOUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.383763815060747e-17	0.0	-3.2878557896102453e-18	0.0	-6.831798659886544e-18
ACOAC_POLYUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAC_SAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOA_PMTCOA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAD_MONOUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAD_POLYUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAD_SAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAH_MONOUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAH_POLYUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAH_SAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAC_MONOUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAC_POLYUNSAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAC_SAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_SC_MONOUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.64940266534855e-19	0.0	-2.6801753897472174e-20	0.0	-5.569106374372497e-20
PA_SC_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_SC_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_SC_C16_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PC_MONOUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8381675331250718e-17	0.0	-6.440517776416056e-19	0.0	-1.3382679633619406e-18
PC_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PC_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PE_MONOUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6648087396234407e-17	0.0	-5.83310829326242e-19	0.0	-1.2120550282896478e-18
PE_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PE_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PG_MONOUNSAT_1G	-7.710201300926722e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PG_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PG_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PS_MONOUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9773925199640313e-18	0.0	-6.92833022359445e-20	0.0	-1.4396299645008158e-19
PS_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PS_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTD1INO_MONOUNSAT_1G	-5.607507299371132e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.833180233930267e-18	0.0	-2.74456683807972e-19	0.0	-5.702904642476674e-19
PTD1INO_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PTD1INO_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPN_MONOUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.567716636947314e-19	0.0	-2.301177394794326e-20	0.0	-4.7815906925104935e-20
CLPN_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLPN_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_PLIPIDS_MONOUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4723012650568383e-17	0.0	-1.2166147872631852e-18	0.0	-2.5279902176634326e-18
BIOMASS_PLIPIDS_POLYUNSAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_PLIPIDS_SAT_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BIOMASS_STEROL_ERGST_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.215380194734553e-19	0.0	-2.919875489431644e-20	0.0	-6.067176522392237e-20
BIOMASS_STEROL_ZYMST_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4230750811393975e-20	0.0	-1.2166147872631852e-21	0.0	-2.5279902176634324e-21
BIOMASS_STEROL_1G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.557687702848493e-19	0.0	-3.041536968157963e-20	0.0	-6.319975544158581e-20
HEX1	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.000000000000002	10.0	10.0	10.0	10.0
PGI	10.0	10.0	8.666666666666618	10.0	10.0	5.555555555555555	8.252427184466015	6.408450704225361	10.0	2.857142857142854	9.69849246231156	9.698492462311556	10.0
PFK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TPI	10.000000000000014	10.0	9.555555555555532	9.999999999999996	9.999999999999995	6.666666666666667	7.475728155339804	4.471830985915494	10.000000000000002	7.619047619047618	9.899497487437186	9.899497487437186	10.0
GAPD	20.00000000000002	19.99999999999999	19.55555555555553	19.99999999999999	19.999999999999986	11.111111111111112	11.650485436893206	10.140845070422534	20.000000000000007	17.619047619047617	19.899497487437195	19.899497487437188	20.000000000000004
GAPDNPx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAPDNPy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGK	20.00000000000002	19.99999999999999	19.55555555555553	19.99999999999999	19.999999999999986	11.111111111111112	11.650485436893206	10.140845070422534	20.000000000000007	17.619047619047617	19.899497487437195	19.899497487437188	20.000000000000004
PGM	20.00000000000002	19.99999999999999	19.55555555555553	19.999999999999986	19.999999999999982	11.11111111111111	11.650485436893204	5.809859154929574	20.000000000000007	17.142857142857142	19.899497487437188	19.899497487437188	20.000000000000004
ENO	20.00000000000002	19.999999999999993	19.55555555555553	19.999999999999986	19.999999999999982	11.11111111111111	11.650485436893204	5.809859154929574	20.000000000000007	17.142857142857142	19.899497487437188	19.899497487437188	20.000000000000004
PYK	20.00000000000002	19.999999999999996	19.55555555555553	19.999999999999986	19.999999999999982	0.0	6.66133814775084e-16	0.0	20.00000000000001	17.142857142857142	19.899497487437188	19.899497487437188	20.0
GALM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPGM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPCK	0.0	0.0	0.0	0.0	0.0	1.907468891832174e-15	0.0	2.8521126760563407	0.0	0.0	0.0	0.0	0.0
PYRDC	0.0	0.0	6.881313128199528e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.881784197001304e-16	18.76543209876545
ALCD2ir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2irm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD2y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALDD2x	0.0	-1.0963452368173452e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.552713678800502e-15	-4.440892098500627e-15	3.780707672355346e-15	0.0
PC	14.554973821989536	19.99999999999999	9.777777777777779	24.99999999999998	19.99999999999999	2.222222222222224	2.3300970873786313	2.8521126760563362	3.3333333333333255	6.190476190476161	12.663316582914563	12.66331658291457	20.493827160493822
ME1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ME2	0.0	19.999999999999993	0.0	16.666666666666654	13.33333333333333	2.2222222222222228	2.3300970873786317	0.0	3.3333333333333286	6.190476190476169	12.663316582914574	12.663316582914558	18.024691358024697
ACLS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACALDCOND	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTDD_RR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DACS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACLDCS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BTDD_RS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACYP_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACS	1.577721810442023e-29	-1.0963452368173452e-15	1.0793821305721148e-14	8.333333333333327	6.66666666666666	0.0	0.0	1.0165650648176236e-15	0.0	-3.552713678800501e-15	-3.523001512465959e-15	0.0	-1.012853064998843e-15
ACSm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCOAACTrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPCOAACtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUCCOAPPAtrm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOAHim	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACHLE3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PD1ir	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.757559073899847e-17	0.0	-1.6669396687530659e-18	0.0	-3.463715236868377e-18
G3PD1irm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
r0202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PDQ6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD19y	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G3PT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGSA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LGTHL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOX	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLYOXm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALCD22_L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LCADi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_LACDcm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARHGDx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DHGPTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DHGOTHm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDHm	8.167539267015721	19.99999999999999	9.777777777777757	9.999999999999993	6.66666666666666	-1.4929856293054492e-15	1.332267629550152e-15	1.4788732394366209	6.666666666666673	17.14285714285713	19.89949748743717	19.899497487437177	-1.2656542480726785e-14
CSm	8.167539267015721	19.99999999999999	9.777777777777757	4.9999999999999964	6.666666666666661	-1.4929856293054492e-15	1.3322676295501525e-15	1.4788732394366215	6.666666666666674	17.14285714285713	19.89949748743717	19.899497487437177	-1.2656542480726785e-14
CSp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACITL	0.0	0.0	-3.6091755802315796e-15	0.0	0.0	0.0	0.0	0.0	0.0	17.14285714285714	19.89949748743718	19.89949748743718	0.0
ACN_a_m	8.16753926701571	19.99999999999999	9.77777777777776	4.9999999999999964	6.666666666666661	-1.4929856293054492e-15	1.3322676295501525e-15	1.4788732394366215	6.666666666666674	-4.812933852156198e-15	-5.999670379953916e-15	4.064191633738115e-16	-1.5457010638274294e-14
ACN_b_m	8.16753926701571	19.99999999999999	9.77777777777776	4.9999999999999964	6.666666666666661	-1.4929856293054492e-15	1.3322676295501525e-15	1.4788732394366215	6.666666666666674	-4.812933852156198e-15	-5.999670379953916e-15	4.064191633738115e-16	-1.5457010638274294e-14
ACONTa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONTb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHyr	2.7225130890052633	0.0	-2.0259966104282982e-15	0.0	0.0	0.0	0.0	1.4788732394366215	0.0	0.0	0.0	0.0	0.0
ICDHym	0.0	0.0	9.777777777777766	4.9999999999999964	6.666666666666661	0.0	0.0	0.0	6.666666666666674	-4.812933852156198e-15	-5.999670379953916e-15	0.0	0.0
ICDHyp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICDHxm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AKGDm	0.0	-6.101346063818764e-31	2.4368367406240093e-15	0.0	0.0	0.0	0.0	1.4788732394366213	3.333333333333354	0.0	0.0	0.0	-8.141597166652298e-17
SUCOASm	0.0	0.0	0.0	0.0	0.0	0.0	-1.1438483125704645e-30	1.478873239436622	3.333333333333354	0.0	0.0	0.0	0.0
SUCD2_u6m	18.115183246073297	59.999999999999986	12.444444444444484	44.99999999999996	19.999999999999954	0.0	2.577472423942682e-16	1.4788732394366222	6.666666666666682	0.0	0.0	0.0	0.0
FRDxm	24.502617801047116	40.0	12.444444444444485	31.66666666666664	13.333333333333297	0.0	0.0	0.0	0.0	0.0	0.0	-2.6645352591003828e-15	0.0
FRDx	0.0	0.0	0.0	0.0	0.0	1.2857439980420866e-15	0.0	0.0	0.0	0.0	0.0	0.0	1.5941283468278286e-14
FUM	0.0	17.000000000000004	0.0	0.0	0.0	0.0	6.2172489379008774e-15	2.84494290944028e-15	6.661338147750939e-15	1.0827317878249145e-14	5.415020604809847e-15	0.0	0.0
FUMm	0.0	19.999999999999986	3.552713678800501e-15	13.333333333333318	6.666666666666657	-8.712607355153615e-16	2.577472423942682e-16	1.4788732394366222	6.666666666666682	0.0	0.0	0.0	0.0
MDHm	13.612565445026172	20.0	2.666666666666731	13.333333333333323	6.66666666666664	2.2394784439581736e-15	-5.589992902298858e-16	1.4788732394366166	3.3333333333333606	5.238095238095252	7.236180904522616	7.236180904522622	1.9753086419753225
MDH	-13.612565445026174	-2.999999999999999	-2.6666666666667274	-16.666666666666654	-13.33333333333331	-2.2222222222222254	-2.330097087378627	1.3113261734958505e-14	0.0	-11.428571428571411	-19.89949748743718	-19.89949748743718	-20.000000000000018
MDHp	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACONIs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NADH2_u6m	0.0	0.0	0.0	0.0	0.0	0.0	9.95371922286409e-15	4.436619718309862	13.333333333333393	22.857142857142858	27.135678391959782	27.1356783919598	3.209876543209873
NADH2_u6cm	0.0	0.0	0.0	0.0	0.0	8.888888888888888	9.320388349514566	14.471830985915505	19.999999999999996	0.0	0.0	0.0	0.0
NADH2_u6ycm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ETFDH	0.0	0.0	-1.7763568394002505e-15	0.0	0.0	0.0	-1.0745203871558855e-15	9.330754283924293e-16	0.0	0.0	1.6739402857954164e-17	5.9164567891575885e-31	1.015122560626876e-15
CYOR_u6m	18.11518324607328	59.999999999999986	12.444444444444482	44.99999999999996	19.999999999999954	8.888888888888888	9.320388349514575	20.38732394366199	40.00000000000007	22.85714285714286	27.135678391959786	27.135678391959797	3.2098765432098695
CYOO6m	9.05759162303664	29.999999999999993	6.222222222222241	22.49999999999998	9.999999999999977	4.444444444444444	4.6601941747572875	10.193661971830995	20.000000000000036	11.42857142857143	13.567839195979893	13.567839195979898	1.6049382716049347
ATPS4m	26.492146596858614	84.99999999999999	16.888888888888967	64.047619047619	29.523809523809454	13.33333333333333	13.980582524271862	30.21126760563383	46.428571428571516	27.142857142857164	32.5628140703518	32.56281407035176	5.432098765432088
Htm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSFADm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSQc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROSQm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPODM	6.697909488414281e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0832805565784328e-15	0.0	0.0
SPODMm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CATp	0.0	0.0	0.0	0.0	0.0	0.0	9.737880842276371e-31	0.0	0.0	0.0	1.4856083167270944e-17	0.0	0.0
CATm	0.0	-4.744012200618662e-16	-1.1619436005679915e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.840314172014361e-31	0.0
TRXORmc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRXORm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHPi	3.108624468950438e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.333122226313731e-15	0.0	-2.203113677091658e-15
GTHPm	0.0	9.488024401237323e-16	2.323887201135983e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5680628344028722e-30	0.0
CCP2m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCYTOB5OXR_m	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCYTOB5OXR_c	0.0	-9.714451465470104e-17	2.9934580304245633e-15	0.0	0.0	0.0	0.0	0.0	-9.550772703125737e-17	6.6666666666666625	2.0559599175002035e-21	0.0	1.4324581253210854e-19
PPA	6.387434554973806	16.99999999999999	4.055723305508689e-14	16.904761904761912	7.619047619047625	0.0	6.0507154842071016e-15	4.330985915492961	22.142857142857217	4.761904761904754	6.6331658291457245	6.633165829145728	0.0
PPAm	0.0	0.0	-1.5464720532162856e-15	0.0	0.0	0.0	-5.329070518200761e-15	0.0	-3.8320698574838616e-17	-7.888609052210118e-30	-1.342669457107567e-18	0.0	3.909689262491892e-16
PPAer	0.0	-1.2181613742414948e-16	0.0	0.0	0.0	0.0	0.0	0.0	-2.7313349094041224e-17	1.9047619047619038	-3.1630152576926196e-22	0.0	0.0
NADK	0.0	7.105427357601002e-15	2.930988785010413e-14	-7.105427357601002e-15	-7.993605777301127e-15	0.0	0.0	0.0	-8.881784197001252e-16	7.888609052210118e-31	9.178905860346679e-16	0.0	0.0
NADKm	0.0	0.0	0.0	0.0	0.0	0.0	9.213773217957128e-15	0.0	0.0	0.0	0.0	0.0	0.0
NADHKm	0.0	0.0	0.0	0.0	0.0	0.0	-9.213773217957128e-15	0.0	0.0	0.0	0.0	0.0	0.0
FRDO2rm	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPAH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLUCYS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHRDH_syn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.499683339470596e-15	0.0	0.0
AMPTASECG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.499683339470596e-15	0.0	0.0
GTMLT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOr	3.108624468950438e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GTHOm	0.0	9.488024401237323e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5680628344028722e-30	2.220446049250313e-15
TRDR	0.0	1.3877787807814434e-17	3.584258746984619e-15	1.7763568394002505e-15	5.329070518200751e-15	0.0	0.0	0.0	0.0	0.0	-3.368502192234944e-19	0.0	-1.0000355950648424e-15
PPKr	0.0	0.0	0.0	0.0	0.0	0.0	-1.33226762955019e-15	-1.1728230856008624e-15	0.0	-3.944304526105059e-31	-4.589452930173339e-16	1.5316111496626632e-15	4.096154496144891e-14
PPPasev	0.0	0.0	0.0	0.0	0.0	0.0	-1.33226762955019e-15	-1.1728230856008624e-15	0.0	-3.944304526105059e-31	-4.589452930173339e-16	1.5316111496626632e-15	4.096154496144891e-14
PPPasen	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPPasec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
